COLLEGE CODE,COLLEGE NAME,BRANCH CODE,BRANCH NAME,OC,BC,BCM,MBCV,MBCDNC,MBC,SC,SCA,ST
4961,"Nellai College of Engineering (Formerly National College of Engineering), Maruthakulam Post,
Tirunelveli District 627151",ME,MECHANICAL ENGINEERING,142.87,,,,,,,,
4964,"PSN College of Engineering and Technology and Science,Melathediyoor, Tirunelveli- 627 152",AE,AERONAUTICAL ENGINEERING,150.41,,,,,,145.26,,
4964,"PSN College of Engineering and Technology and Science,Melathediyoor, Tirunelveli- 627 152",CS,COMPUTER SCIENCE AND ENGINEERING,158.65,157.23,,,,,,,
4964,"PSN College of Engineering and Technology and Science,Melathediyoor, Tirunelveli- 627 152",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,163.26,,,,,,,,
4964,"PSN College of Engineering and Technology and Science,Melathediyoor, Tirunelveli- 627 152",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,162.87,,,,,163.04,,
4965,"P S R  Engineering College (Autonomous), Appayanaickenpatti, Sevalpatti, Virudhunagar District
626140",CS,COMPUTER SCIENCE AND ENGINEERING,155.02,,,,,,,,
4965,"P S R  Engineering College (Autonomous), Appayanaickenpatti, Sevalpatti, Virudhunagar District
626140",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,154.85,,,,,,,
4965,"P S R  Engineering College (Autonomous), Appayanaickenpatti, Sevalpatti, Virudhunagar District
626140",ME,MECHANICAL ENGINEERING,,161.82,,,,,,,
4966,"PET Engineering College, Vallioor Post, Tirunelveli District 627117",EE,"ELECTRICAL AND
ELECTRONICS ENGINEERING",154.65,,,,,,,,
4966,"PET Engineering College, Vallioor Post, Tirunelveli District 627117",ME,MECHANICAL ENGINEERING,176.98,,,,,,,,
4967,"S Veerasamy Chettiar College of Engineering and Technology, Puliangudi Post, Tenkasi District
627855",ME,MECHANICAL ENGINEERING,157.21,148.41,,,,,,,
4969,"SCAD College of Engineering and Technology, Cheranmahadevi,
Tirunelveli District 627414",CS,COMPUTER SCIENCE AND ENGINEERING,145.23,,,,,,,141.06,
4969,"SCAD College of Engineering and
Technology, Cheranmahadevi, Tirunelveli District 627414",EC,"ELECTRONICS AND COMMUNICATION
ENGINEERING",162.74,142.32,,,,,156.81,,
4970,"Sree Sowdambiga  College of
Engineering, Aruppukkottai Taluk, Virudhunagar District 626134",CS,COMPUTER SCIENCE AND ENGINEERING,,,,,,,163.51,,
4970,"Sree Sowdambiga  College of Engineering, Aruppukkottai Taluk,
Virudhunagar District 626134",EE,"ELECTRICAL AND
ELECTRONICS ENGINEERING",179.73,,,,,,,,
4970,"Sree Sowdambiga  College of Engineering, Aruppukkottai Taluk,
Virudhunagar District 626134",ME,MECHANICAL ENGINEERING,180.75,173.53,,,,,,,
4971,"St. Xavier Catholic College of Engineering, Chunkankadai, Nagercoil, Kanyakumari District 629807",CS,COMPUTER SCIENCE AND ENGINEERING,150.52,149.17,,,,,,,
4971,"St. Xavier Catholic College of Engineering, Chunkankadai, Nagercoil, Kanyakumari District 629807",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,170.67,169.46,,,,,,,
4971,"St. Xavier Catholic College of Engineering, Chunkankadai, Nagercoil, Kanyakumari District 629807",ME,MECHANICAL ENGINEERING,174.70,167.01,,,,,,,
4972,"AMRITA  College of Engineering and Technology, Erachakulam Post, Kanyakumari
District 629902",CS,COMPUTER SCIENCE AND ENGINEERING,152.12,,,,,,,,
4972,"AMRITA  College of Engineering and
Technology, Erachakulam Post, Kanyakumari District 629902",EC,"ELECTRONICS AND COMMUNICATION
ENGINEERING",147.35,,,,,,,,
4974,"Government College of Engineering, Tirunelveli District 627007",CS,COMPUTER SCIENCE AND ENGINEERING,,,,,,,167.65,,
4974,"Government College of Engineering, Tirunelveli District 627007",EC,"ELECTRONICS AND COMMUNICATION
ENGINEERING",173.42,170.21,,,167.20,,,,
4974,"Government College of Engineering, Tirunelveli District 627007",EE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",175.18,,,,,,,,
4974,"Government College of Engineering, Tirunelveli District 627007",ME,MECHANICAL ENGINEERING,,170.84,,148.71,,,,,
4975,"Dr. G U Pope College of Engineering, Sawyerpuram, Thoothukudi District
628251",CS,COMPUTER SCIENCE AND ENGINEERING,154.51,146.57,,,,,,,
4975,"Dr. G U Pope College of Engineering, Sawyerpuram, Thoothukudi District
628251",ME,MECHANICAL ENGINEERING,141.92,,,,,,,,
4977,"Narayanaguru College of Engineering,
Manjalumoodu, Kanyakumari District 629151",EC,"ELECTRONICS AND COMMUNICATION
ENGINEERING",172.86,148.66,,,,,,,
4977,"Narayanaguru College of Engineering, Manjalumoodu, Kanyakumari District
629151",EE,"ELECTRICAL AND
ELECTRONICS ENGINEERING",160.73,,,,,,,,
4978,"Udaya School of Engineering, Ammandivilai Post, Kanyakumari
District 629204",BM,BIO MEDICAL ENGINEERING,,,,,,,111.85,,
4978,"Udaya School of Engineering, Ammandivilai Post, Kanyakumari
District 629204",EC,"ELECTRONICS AND COMMUNICATION
ENGINEERING",146.46,,,,,,,,
4978,"Udaya School of Engineering, Ammandivilai Post, Kanyakumari
District 629204",ME,MECHANICAL ENGINEERING,161.01,,,,,,154.78,,
4980,"Einstein College of Engineering,
Seethaparpanallur, Tirunelveli District 627012",CS,COMPUTER SCIENCE AND ENGINEERING,163.34,,,,,,,,
4980,"Einstein College of Engineering, Seethaparpanallur, Tirunelveli District
627012",EC,"ELECTRONICS AND
COMMUNICATION ENGINEERING",156.54,,,,,,,,
4980,"Einstein College of Engineering,
Seethaparpanallur, Tirunelveli District 627012",ME,MECHANICAL ENGINEERING,149.07,,,,,,,,
4981,"Ponjesly College of  Engineering, Vettornimadam Post, Nagercoil,
Kanyakumari District 629003",CE,CIVIL  ENGINEERING,140.91,,,,,,,,
4981,"Ponjesly College of  Engineering, Vettornimadam Post, Nagercoil,
Kanyakumari District 629003",CS,COMPUTER SCIENCE AND ENGINEERING,173.15,158.29,,,,,,,
4981,"Ponjesly College of  Engineering,
Vettornimadam Post, Nagercoil, Kanyakumari District 629003",EE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",157.92,,,,,,,,
4981,"Ponjesly College of  Engineering, Vettornimadam Post, Nagercoil,
Kanyakumari District 629003",IT,INFORMATION TECHNOLOGY,,155.60,,,,,,,
4982,"Vins Christian College of Engineering, Chunkankadai Post, Nagercoil, Kanyakumari District  629807",ME,MECHANICAL ENGINEERING,159.76,153.07,,,,,,,
4983,"Lord Jegannath College of Engineering and Technology, Kumarapuram, Thoppur Post, Kanyakumari District
629402",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,161.78,,,,,,,,
4983,"Lord Jegannath College of Engineering and Technology, Kumarapuram, Thoppur Post, Kanyakumari District
629402",ME,MECHANICAL ENGINEERING,,152.99,,,,,,,
4984,"Marthandam College of Engineering & Technology, Kuttakuzhi, Veeyanoor Post, Kanyakumari District 629177",ME,MECHANICAL ENGINEERING,158.52,143.62,,,,,,,
4989,"P S N Engineering College, Melathediyoor, Tirunelveli District
627152",ME,MECHANICAL ENGINEERING,170.82,,,,,,,,
4989,"P S N Engineering College, Melathediyoor, Tirunelveli District
627152",MU,"MECHANICAL AND
AUTOMATION ENGINEERING",156.18,,,,,,,,
4992,"Bethlahem Institute of Engineering, Karungal, Kanyakumari District 629157",AU,AUTOMOBILE ENGINEERING,,168.77,,,,,,,
4992,"Bethlahem Institute of Engineering,
Karungal, Kanyakumari District 629157",EC,"ELECTRONICS AND COMMUNICATION
ENGINEERING",159.46,,,,,,,,
4992,"Bethlahem Institute of Engineering, Karungal, Kanyakumari District
629157",IT,INFORMATION TECHNOLOGY,,146.18,,,,,,,
4993,"Loyola Institute of Technology and Science, Loyola Nagar,  P B No.2, Thovalai, Kanyakumari District 629302",BM,BIO MEDICAL ENGINEERING,161.59,,,,,,,,
4993,"Loyola Institute of Technology and Science, Loyola Nagar,  P B No.2, Thovalai, Kanyakumari District 629302",CE,CIVIL  ENGINEERING,,,,,,,172.59,,
4993,"Loyola Institute of Technology and Science, Loyola Nagar,  P B No.2, Thovalai, Kanyakumari District 629302",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,158.18,,,,,,,
4993,"Loyola Institute of Technology and Science, Loyola Nagar,  P B No.2, Thovalai, Kanyakumari District 629302",IT,INFORMATION TECHNOLOGY,154.87,,,,,,,,
4993,"Loyola Institute of Technology and Science, Loyola Nagar,  P B No.2, Thovalai, Kanyakumari District 629302",RM,ROBOTICS AND AUTOMATION,152.23,,,,,,,,
4994,"J P College of Engineering, College Road, Ayakudy, Tenkasi Taluk, Tenkasi
District 627852",CE,CIVIL  ENGINEERING,149.60,,,,,,,,
4994,"J P College of Engineering, College Road, Ayakudy, Tenkasi Taluk, Tenkasi
District 627852",EC,"ELECTRONICS AND COMMUNICATION
ENGINEERING",156.34,153.99,,,,,,,
4994,"J P College of Engineering, College
Road, Ayakudy, Tenkasi Taluk, Tenkasi District 627852",ME,MECHANICAL ENGINEERING,,,,,,,141.16,,
4999,"Annai Vailankanni College of Engineering, Pothaiyadi Salai, Pottalkulam, Azhagappapuram,
Kanyakumari District 629401",AD,Artificial Intelligence and Data Science,167.26,,,,,,,,
4999,"Annai Vailankanni College of Engineering, Pothaiyadi Salai, Pottalkulam, Azhagappapuram,
Kanyakumari District 629401",CE,CIVIL  ENGINEERING,,149.43,,,,,,,
5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CE,CIVIL  ENGINEERING,144.15,,,,,,,,
5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CS,COMPUTER SCIENCE AND ENGINEERING,160.15,,,153.07,,,,,
5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CZ,CIVIL AND STRUCTUTURAL ENGINEERING,142.23,,,,,,,,
5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,156.68,151.35,,,,,,,
5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,150.53,,165.57,,,144.62,157.65,
5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,,,,,,,154.91,,
5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",IT,INFORMATION TECHNOLOGY,142.04,,,,,,,,
5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",ME,MECHANICAL ENGINEERING,169.23,140.49,,145.32,,,,,
5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",MM,MECHANICAL ENGINEERING (MANUFACTURING),161.67,139.54,,,,,,,
5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai
District 625015",CE,CIVIL  ENGINEERING,,,,,,,156.65,,
5008,"Thiagarajar College of Engineering
(Autonomous),Tirupparankundram, Madurai District 625015",CM,COMPUTER SCIENCE AND ENGINEERING (SS),,,,175.19,,,,,
5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai
District 625015",CN,CIVIL  ENGINEERING (SS),,165.57,,,,,,,
5008,"Thiagarajar College of Engineering
(Autonomous),Tirupparankundram, Madurai District 625015",CS,COMPUTER SCIENCE AND ENGINEERING,,181.89,,,,,,,
5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram,
Madurai District 625015",CW,Computer Science and Business System (SS),,157.37,,,,,,,
5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram,
Madurai District 625015",EC,"ELECTRONICS AND COMMUNICATION
ENGINEERING",179.11,,,,,,,,
5008,"Thiagarajar College of Engineering
(Autonomous),Tirupparankundram, Madurai District 625015",EE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",175.92,,,,,,,,
5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram,
Madurai District 625015",EM,"ELECTRONICS AND
COMMUNICATION ENGINEERING (SS)",171.51,,,,,,,,
5008,"Thiagarajar College of Engineering
(Autonomous),Tirupparankundram, Madurai District 625015",EY,"ELECTRICAL AND ELECTRONICS
ENGINEERING (SS)",173.16,,,,,,,,
5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram,
Madurai District 625015",IM,INFORMATION TECHNOLOGY (SS),175.31,173.70,,,166.79,,,,
5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai
District 625015",ME,MECHANICAL ENGINEERING,,,,149.99,,,,,
5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai
District 625015",MF,MECHANICAL ENGINEERING (SS),,163.78,,,,,,,
5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai
District 625015",MG,MECHATRONICS (SS),173.56,,,,,,,,
5009,"Government College of Engineering, Melachokkanathapuram, Bodinayakkanur, Theni District
625582",CE,CIVIL  ENGINEERING,162.45,155.88,,,,,,,
5009,"Government College of Engineering, Melachokkanathapuram, Bodinayakkanur, Theni District
625582",CS,COMPUTER SCIENCE AND ENGINEERING,,,,151.85,,,,,
5009,"Government College of Engineering, Melachokkanathapuram, Bodinayakkanur, Theni District
625582",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,155.26,,
5009,"Government College of Engineering, Melachokkanathapuram, Bodinayakkanur, Theni District
625582",ME,MECHANICAL ENGINEERING,168.42,,,,,,,,
5502,"Sree Raaja Raajan College of Engineering & Technology, Amaravathi Village, Amaravathi Pudur Post, Karaikudi, Sivagangai District 630301",ME,MECHANICAL ENGINEERING,168.40,,,,,,,,
5530,"SSM Institute of Engineering and Technology, Kuttathupatti Village, Sindalaigundu Post, Dindigul District
624002",CS,COMPUTER SCIENCE AND ENGINEERING,162.07,151.07,,,,,,,
5530,"SSM Institute of Engineering and Technology, Kuttathupatti Village, Sindalaigundu Post, Dindigul District
624002",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,,,155.35,,,,,,
5530,"SSM Institute of Engineering and Technology, Kuttathupatti Village, Sindalaigundu Post, Dindigul District
624002",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,154.92,,,,,,,
5530,"SSM Institute of Engineering and Technology, Kuttathupatti Village, Sindalaigundu Post, Dindigul District
624002",ME,MECHANICAL ENGINEERING,153.09,,,,,,,,
5532,"Vaigai College of Engineering, Therkutheru, Melur Taluk, Madurai
District 625122",ME,MECHANICAL ENGINEERING,170.93,,,,,,,,
5536,"Mangayarkarasi College of Engineering, First Street, Mangayarkarasi Nagar, Paravai, Madurai District 625402",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,,153.34,,,,,,,
5536,"Mangayarkarasi College of Engineering, First Street, Mangayarkarasi Nagar, Paravai, Madurai District 625402",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,155.85,,,,,,,
5536,"Mangayarkarasi College of Engineering, First Street, Mangayarkarasi Nagar, Paravai, Madurai District 625402",ME,MECHANICAL ENGINEERING,159.84,,,,,,,,
5703,"Christian College of Engineering and Technology, Oddanchatram, Dindigul District
624619",CE,CIVIL  ENGINEERING,134.60,,,,,,,,
5703,"Christian College of Engineering and Technology, Oddanchatram, Dindigul District
624619",EE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",167.87,156.72,,,,,,,
5703,"Christian College of Engineering and Technology, Oddanchatram, Dindigul District
624619",ME,MECHANICAL ENGINEERING,,155.40,,,,,,,
5832,"N P R College of Engineering and Technology, Natham, Dindigul District
624003",EC,"ELECTRONICS AND COMMUNICATION
ENGINEERING",148.02,,,,,,,,
5832,"N P R College of Engineering and Technology, Natham, Dindigul District
624003",ME,MECHANICAL ENGINEERING,167.07,150.41,,,,,,,
5862,"R V S Educational Trust’s Groups of Institutions (Integrated Campus), N Paraipatti Post, Vedasandur Taluk,
Dindigul District 624005",AG,AGRICULTURE ENGINEERING,89.09,,,,,,,,
5865,"Nadar Saraswathi College of Engineering and Technology, Vadupudupatti, Annanji Post, Theni
District 625531",CE,CIVIL  ENGINEERING,163.76,,,,,,,,
5865,"Nadar Saraswathi College of Engineering and Technology, Vadupudupatti, Annanji Post, Theni
District 625531",CS,COMPUTER SCIENCE AND ENGINEERING,150.70,137.26,,,,,,,
5865,"Nadar Saraswathi College of Engineering and Technology, Vadupudupatti, Annanji Post, Theni
District 625531",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,152.57,,,,,,,
5865,"Nadar Saraswathi College of Engineering and Technology, Vadupudupatti, Annanji Post, Theni
District 625531",ME,MECHANICAL ENGINEERING,154.56,,,,,154.18,,,
5901,"Alagappa Chettair Government College of Engineering and Technology (Autonomous), Karaikudi, Sivagangai District 630004",CE,CIVIL  ENGINEERING,166.90,,,,,,,,
5901,"Alagappa Chettair Government College of Engineering and Technology (Autonomous), Karaikudi, Sivagangai District 630004",CS,COMPUTER SCIENCE AND ENGINEERING,,,,170.26,,,,,
5901,"Alagappa Chettair Government College of Engineering and Technology (Autonomous), Karaikudi, Sivagangai District 630004",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,,,,,,,,146.81,
5901,"Alagappa Chettair Government College of Engineering and Technology (Autonomous), Karaikudi, Sivagangai District 630004",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,162.77,,,,,,,,
5901,"Alagappa Chettair Government College of Engineering and Technology (Autonomous), Karaikudi, Sivagangai District 630004",ME,MECHANICAL ENGINEERING,172.28,,,,,,162.40,,
5902,"Bharath Niketan Engineering College, Thimmarasanaickanoor, Aundipatti, Theni
District 625536",CE,CIVIL  ENGINEERING,98.33,,,,,,,,
5902,"Bharath Niketan Engineering College, Thimmarasanaickanoor, Aundipatti,
Theni District 625536",ME,MECHANICAL ENGINEERING,142.53,,,,,,,,
5904,"K L N College of Engineering (Autonomous), Pottapalayam,
Sivagangai District 630611",CS,COMPUTER SCIENCE AND ENGINEERING,,157.07,,,,,,,
5904,"K L N College of Engineering (Autonomous), Pottapalayam,
Sivagangai District 630611",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,135.56,,,,,,,,
5904,"K L N College of Engineering (Autonomous), Pottapalayam, Sivagangai
District 630611",ME,MECHANICAL ENGINEERING,137.90,,,,,,,,
5907,"Mohamed Sathak Engineering College, Kilakarai, Ramanathapuram
District 623806",ME,MECHANICAL ENGINEERING,169.36,,,,,,,,
5910,"P S N A Colllege of Engineering and Technology, Dindigul District 624622",BM,BIO MEDICAL ENGINEERING,154.37,,,,,,,,
5910,"P S N A Colllege of Engineering and Technology, Dindigul District 624622",CS,COMPUTER SCIENCE AND ENGINEERING,135.79,,,,,,,,
5910,"P S N A Colllege of Engineering and Technology, Dindigul District 624622",ME,MECHANICAL ENGINEERING,147.66,136.93,,,,,,,
5912,"Pandian Saraswathi Yadav Engineering
College, Thirumansolai Post, Sivagangai District 630 561",CS,COMPUTER SCIENCE AND ENGINEERING,157.26,,,,,,,,
5912,"Pandian Saraswathi Yadav Engineering College, Thirumansolai Post,
Sivagangai District 630 561",EC,"ELECTRONICS AND
COMMUNICATION ENGINEERING",,164.67,,,,,,,
5913,"R V S College of Engineering, N Paraipatti Post, Dindigul District
624005",CS,COMPUTER SCIENCE AND ENGINEERING,138.03,,,,,,,,
5913,"R V S College of Engineering, N Paraipatti Post, Dindigul District
624005",EC,"ELECTRONICS AND COMMUNICATION
ENGINEERING",151.19,,,,,,,,
5913,"R V S College of Engineering, N Paraipatti Post, Dindigul District
624005",PD,PETRO CHEMICAL ENGINEERING,148.37,,,,,,,,
5915,"SACS-M A V M M Engineering College, Kidaripatty Post, Madurai District
625001",CE,CIVIL  ENGINEERING,120.85,,,,,,,,
5915,"SACS-M A V M M Engineering College, Kidaripatty Post, Madurai District
625001",EC,"ELECTRONICS AND COMMUNICATION
ENGINEERING",158.73,,,,,,,,
5915,"SACS-M A V M M Engineering College,
Kidaripatty Post, Madurai District 625001",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,164.48,,
5915,"SACS-M A V M M Engineering College, Kidaripatty Post, Madurai District 625001",ME,MECHANICAL ENGINEERING,152.60,,,,,,,,
5919,"St. Michael College of Engineering and Technology, Kalayarkoil, Sivagangai
District 630551",EC,"ELECTRONICS AND
COMMUNICATION ENGINEERING",150.34,,,,,,,,
5919,"St. Michael College of Engineering and Technology, Kalayarkoil, Sivagangai
District 630551",EE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",,136.10,,,,,,,
5921,"Syed Ammal Engineering College, Achuthan Vayal Post,
Ramanathapuram District 623502",CS,COMPUTER SCIENCE AND ENGINEERING,,,,,,,143.91,,
5930,"SBM College of Engineering and Technology, Thamaraipady, T N Paraipatti Pirivu, Dindigul District
624005",CE,CIVIL  ENGINEERING,134.26,,,,,,,,
5930,"SBM College of Engineering and Technology, Thamaraipady, T N Paraipatti Pirivu, Dindigul District
624005",CS,COMPUTER SCIENCE AND ENGINEERING,132.50,,,,,,,,
5930,"SBM College of Engineering and Technology, Thamaraipady, T N Paraipatti Pirivu, Dindigul District
624005",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,120.50,108.50,,,,,,,
5930,"SBM College of Engineering and Technology, Thamaraipady, T N Paraipatti Pirivu, Dindigul District
624005",ME,MECHANICAL ENGINEERING,161.43,146.40,,,,,,,
5986,"Velammal College of Engineering and Technology, Madurai District 625009",IT,INFORMATION TECHNOLOGY,158.87,,,,,,,,
5988,"Theni Kammavar Sangam College of Technology, Theni Main Road, Koduvillarpatti Post, Theni District
625534",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,,,,,,,149.71,,
5988,"Theni Kammavar Sangam College of Technology, Theni Main Road, Koduvillarpatti Post, Theni District
625534",ME,MECHANICAL ENGINEERING,169.85,149.29,,,,,,,
5990,"Latha Mathavan Engineering College, Kidaripatti Post, Alagarkoil (Via), Melur Taluk, Madurai District 625301",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,148.01,130.50,,,,,,,
5990,"Latha Mathavan Engineering College, Kidaripatti Post, Alagarkoil (Via), Melur Taluk, Madurai District 625301",ME,MECHANICAL ENGINEERING,162.92,158.99,,,,,,,
